date,layanan,trx_count,trx_value,month,layanan_Air,layanan_E-Wallet,layanan_Lainnya,layanan_Listrik,layanan_Pajak,layanan_TV_Internet,trx_value_scaled
2024-11-23,Lainnya,239,83490834,11,0.0,0.0,1.0,0.0,0.0,0.0,0.044518970931642324
2024-11-24,Lainnya,219,49998422,11,0.0,0.0,1.0,0.0,0.0,0.0,0.018448932083831433
2024-11-25,Lainnya,414,98921078,11,0.0,0.0,1.0,0.0,0.0,0.0,0.05652966339867638
2024-11-26,Lainnya,365,99480464,11,0.0,0.0,1.0,0.0,0.0,0.0,0.05696508186752006
2024-11-27,Lainnya,223,42355140,11,0.0,0.0,1.0,0.0,0.0,0.0,0.01249950513110035
2024-11-28,Lainnya,307,116172881,11,0.0,0.0,1.0,0.0,0.0,0.0,0.06995823266400074
2024-11-29,Lainnya,357,87611412,11,0.0,0.0,1.0,0.0,0.0,0.0,0.047726372910796136
2024-11-30,Lainnya,344,68586599,11,0.0,0.0,1.0,0.0,0.0,0.0,0.03291771672973824
2024-12-01,Lainnya,836,209306851,12,0.0,0.0,1.0,0.0,0.0,0.0,0.14245245063644343
2024-12-02,Lainnya,890,243669416,12,0.0,0.0,1.0,0.0,0.0,0.0,0.16919980476729632
2024-12-03,Lainnya,794,264490149,12,0.0,0.0,1.0,0.0,0.0,0.0,0.18540638069708895
2024-12-04,Lainnya,713,224252977,12,0.0,0.0,1.0,0.0,0.0,0.0,0.1540863122240853
2024-12-05,Lainnya,590,143945928,12,0.0,0.0,1.0,0.0,0.0,0.0,0.09157639543508088
2024-12-06,Lainnya,542,209647136,12,0.0,0.0,1.0,0.0,0.0,0.0,0.14271732386114064
2024-12-07,Lainnya,506,156064199,12,0.0,0.0,1.0,0.0,0.0,0.0,0.10100909307830527
2024-12-08,Lainnya,332,156825378,12,0.0,0.0,1.0,0.0,0.0,0.0,0.10160158447904816
2024-12-09,Lainnya,471,159833225,12,0.0,0.0,1.0,0.0,0.0,0.0,0.10394285175290921
2024-12-10,Lainnya,549,238807147,12,0.0,0.0,1.0,0.0,0.0,0.0,0.16541508058205381
2024-12-11,Lainnya,475,177731335,12,0.0,0.0,1.0,0.0,0.0,0.0,0.11787449761354156
2024-12-12,Lainnya,415,137492664,12,0.0,0.0,1.0,0.0,0.0,0.0,0.08655326233928654
2024-12-13,Lainnya,362,112847037,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0673694408420872
2024-12-14,Lainnya,348,115348770,12,0.0,0.0,1.0,0.0,0.0,0.0,0.06931675584874752
2024-12-15,Lainnya,256,58951043,12,0.0,0.0,1.0,0.0,0.0,0.0,0.025417530740139842
2024-12-16,Lainnya,381,162436927,12,0.0,0.0,1.0,0.0,0.0,0.0,0.10596953804496016
2024-12-17,Lainnya,410,131880188,12,0.0,0.0,1.0,0.0,0.0,0.0,0.08218458720915836
2024-12-18,Lainnya,343,115631561,12,0.0,0.0,1.0,0.0,0.0,0.0,0.06953687652431462
2024-12-19,Lainnya,583,215415718,12,0.0,0.0,1.0,0.0,0.0,0.0,0.14720750978256017
2024-12-20,Lainnya,606,223431613,12,0.0,0.0,1.0,0.0,0.0,0.0,0.15344697363634213
2024-12-21,Lainnya,398,144489509,12,0.0,0.0,1.0,0.0,0.0,0.0,0.09199951150647435
2024-12-22,Lainnya,229,56285929,12,0.0,0.0,1.0,0.0,0.0,0.0,0.02334304218094486
2024-12-23,Lainnya,385,211848238,12,0.0,0.0,1.0,0.0,0.0,0.0,0.1444306317784084
2024-12-24,Lainnya,480,148246623,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0949239980419814
2024-12-25,Lainnya,264,109354487,12,0.0,0.0,1.0,0.0,0.0,0.0,0.06465088733277524
2024-12-26,Lainnya,212,46592746,12,0.0,0.0,1.0,0.0,0.0,0.0,0.01579800011682179
2024-12-27,Lainnya,276,123408985,12,0.0,0.0,1.0,0.0,0.0,0.0,0.07559071778889409
2024-12-28,Lainnya,273,63822302,12,0.0,0.0,1.0,0.0,0.0,0.0,0.029209252619344848
2024-12-29,Lainnya,205,40821161,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0113054767009674
2024-12-30,Lainnya,275,77428963,12,0.0,0.0,1.0,0.0,0.0,0.0,0.039800492833964016
2024-12-31,Lainnya,397,104016935,12,0.0,0.0,1.0,0.0,0.0,0.0,0.06049620931220716
2024-01-01,Listrik,1455,223030721,1,0.0,0.0,0.0,1.0,0.0,0.0,0.08416552315873799
2024-01-02,Listrik,1711,271587129,1,0.0,0.0,0.0,1.0,0.0,0.0,0.13844176197276784
2024-01-03,Listrik,1706,275401681,1,0.0,0.0,0.0,1.0,0.0,0.0,0.14270565923882042
2024-01-04,Listrik,1636,270753330,1,0.0,0.0,0.0,1.0,0.0,0.0,0.13750974340897912
2024-01-05,Listrik,1667,272829846,1,0.0,0.0,0.0,1.0,0.0,0.0,0.13983086811649767
2024-01-06,Listrik,1487,215551982,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0758058062704583
2024-01-07,Listrik,1469,191312719,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0487112150217795
2024-01-08,Listrik,1560,275562626,1,0.0,0.0,0.0,1.0,0.0,0.0,0.14288556318179588
2024-01-09,Listrik,1565,239976329,1,0.0,0.0,0.0,1.0,0.0,0.0,0.1031072839796153
2024-01-10,Listrik,1487,242868085,1,0.0,0.0,0.0,1.0,0.0,0.0,0.10633968204431368
2024-01-11,Listrik,1488,235812620,1,0.0,0.0,0.0,1.0,0.0,0.0,0.09845309983905606
2024-01-12,Listrik,1464,200314355,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0587732225997076
2024-01-13,Listrik,1411,181378999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.03760732613791262
2024-01-14,Listrik,1468,184765954,1,0.0,0.0,0.0,1.0,0.0,0.0,0.04139325648169695
2024-01-15,Listrik,1473,210358821,1,0.0,0.0,0.0,1.0,0.0,0.0,0.07000090310225635
2024-01-16,Listrik,1612,284087747,1,0.0,0.0,0.0,1.0,0.0,0.0,0.15241492341195337
2024-01-17,Listrik,1596,256197002,1,0.0,0.0,0.0,1.0,0.0,0.0,0.12123871416020623
2024-01-18,Listrik,1642,289603326,1,0.0,0.0,0.0,1.0,0.0,0.0,0.15858022466326602
2024-01-19,Listrik,1865,374052023,1,0.0,0.0,0.0,1.0,0.0,0.0,0.2529767798183682
2024-01-20,Listrik,2323,504256325,1,0.0,0.0,0.0,1.0,0.0,0.0,0.3985188427725731
2024-01-21,Listrik,1768,263529676,1,0.0,0.0,0.0,1.0,0.0,0.0,0.1294351599345606
2024-01-22,Listrik,1571,240604173,1,0.0,0.0,0.0,1.0,0.0,0.0,0.10380908652814722
2024-01-23,Listrik,1378,252655869,1,0.0,0.0,0.0,1.0,0.0,0.0,0.11728044401015222
2024-01-24,Listrik,1282,175120948,1,0.0,0.0,0.0,1.0,0.0,0.0,0.030612091428904115
2024-01-25,Listrik,1598,263211890,1,0.0,0.0,0.0,1.0,0.0,0.0,0.12907993949017035
2024-01-26,Listrik,1377,190721347,1,0.0,0.0,0.0,1.0,0.0,0.0,0.04805018078918283
2024-01-27,Listrik,1355,239683313,1,0.0,0.0,0.0,1.0,0.0,0.0,0.10277975138304571
2024-01-28,Listrik,1358,162891144,1,0.0,0.0,0.0,1.0,0.0,0.0,0.016941645242835812
2024-01-29,Listrik,1280,178809646,1,0.0,0.0,0.0,1.0,0.0,0.0,0.03473530938936023
2024-01-30,Listrik,1218,167061191,1,0.0,0.0,0.0,1.0,0.0,0.0,0.02160291398490849
2024-01-31,Listrik,1403,202194810,1,0.0,0.0,0.0,1.0,0.0,0.0,0.060875190781930544
2024-02-01,Listrik,1247,147734872,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-02-02,Listrik,1399,189038382,2,0.0,0.0,0.0,1.0,0.0,0.0,0.046168966465099104
2024-02-03,Listrik,1521,183101703,2,0.0,0.0,0.0,1.0,0.0,0.0,0.03953296062285813
2024-02-04,Listrik,2143,372150100,2,0.0,0.0,0.0,1.0,0.0,0.0,0.2508508147561689
2024-02-05,Listrik,2182,411335322,2,0.0,0.0,0.0,1.0,0.0,0.0,0.2946519638702626
2024-02-06,Listrik,1979,334072245,2,0.0,0.0,0.0,1.0,0.0,0.0,0.20828747787371246
2024-02-07,Listrik,1826,348347840,2,0.0,0.0,0.0,1.0,0.0,0.0,0.22424470443446573
2024-02-08,Listrik,1608,237864114,2,0.0,0.0,0.0,1.0,0.0,0.0,0.10074625501374582
2024-02-09,Listrik,1498,196430192,2,0.0,0.0,0.0,1.0,0.0,0.0,0.054431514321355984
2024-02-10,Listrik,1296,169020144,2,0.0,0.0,0.0,1.0,0.0,0.0,0.023792627047156845
2024-02-11,Listrik,1464,197385144,2,0.0,0.0,0.0,1.0,0.0,0.0,0.055498957423982836
2024-02-12,Listrik,1536,235372944,2,0.0,0.0,0.0,1.0,0.0,0.0,0.09796163103895869
2024-02-13,Listrik,1457,376544792,2,0.0,0.0,0.0,1.0,0.0,0.0,0.2557631911515996
2024-02-14,Listrik,1301,171670284,2,0.0,0.0,0.0,1.0,0.0,0.0,0.02675494731455827
2024-02-15,Listrik,1627,342514832,2,0.0,0.0,0.0,1.0,0.0,0.0,0.21772458179252427
2024-02-16,Listrik,1614,310871707,2,0.0,0.0,0.0,1.0,0.0,0.0,0.18235397099029613
2024-02-17,Listrik,1583,231434252,2,0.0,0.0,0.0,1.0,0.0,0.0,0.09355897037248376
2024-02-18,Listrik,1684,219158435,2,0.0,0.0,0.0,1.0,0.0,0.0,0.07983709096308989
2024-02-19,Listrik,2062,407070256,2,0.0,0.0,0.0,1.0,0.0,0.0,0.2898844831131687
2024-02-20,Listrik,2534,701204522,2,0.0,0.0,0.0,1.0,0.0,0.0,0.6186670747909835
2024-02-21,Listrik,1725,563992405,2,0.0,0.0,0.0,1.0,0.0,0.0,0.46529169268960147
2024-02-22,Listrik,1512,239599372,2,0.0,0.0,0.0,1.0,0.0,0.0,0.10268592233040477
2024-02-23,Listrik,1628,425456780,2,0.0,0.0,0.0,1.0,0.0,0.0,0.31043689645444994
2024-02-24,Listrik,1511,249547833,2,0.0,0.0,0.0,1.0,0.0,0.0,0.11380628866944822
2024-02-25,Listrik,1440,173956557,2,0.0,0.0,0.0,1.0,0.0,0.0,0.02931053790400362
2024-02-26,Listrik,1412,193944970,2,0.0,0.0,0.0,1.0,0.0,0.0,0.05165353900699826
2024-02-27,Listrik,1317,219879952,2,0.0,0.0,0.0,1.0,0.0,0.0,0.08064360097100445
2024-02-28,Listrik,1403,209846746,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0694285068700084
2024-02-29,Listrik,1447,190852523,2,0.0,0.0,0.0,1.0,0.0,0.0,0.04819680901387913
2024-03-01,Listrik,1963,326252597,3,0.0,0.0,0.0,1.0,0.0,0.0,0.19954669370595338
2024-03-02,Listrik,1935,303136865,3,0.0,0.0,0.0,1.0,0.0,0.0,0.1737079827701463
2024-03-03,Listrik,1448,215838162,3,0.0,0.0,0.0,1.0,0.0,0.0,0.07612569760228413
2024-03-04,Listrik,2045,333670369,3,0.0,0.0,0.0,1.0,0.0,0.0,0.2078382618248312
2024-03-05,Listrik,2055,394337386,3,0.0,0.0,0.0,1.0,0.0,0.0,0.2756517109338923
2024-03-06,Listrik,1883,333451513,3,0.0,0.0,0.0,1.0,0.0,0.0,0.20759362510207605
2024-03-07,Listrik,1796,283798000,3,0.0,0.0,0.0,1.0,0.0,0.0,0.1520910448959056
2024-03-08,Listrik,1726,250783362,3,0.0,0.0,0.0,1.0,0.0,0.0,0.11518736008366118
2024-03-09,Listrik,1567,231756035,3,0.0,0.0,0.0,1.0,0.0,0.0,0.09391865865408597
2024-03-10,Listrik,1653,216515534,3,0.0,0.0,0.0,1.0,0.0,0.0,0.07688286243288564
2024-03-11,Listrik,1634,214134513,3,0.0,0.0,0.0,1.0,0.0,0.0,0.07422136275158259
2024-03-12,Listrik,1615,238645356,3,0.0,0.0,0.0,1.0,0.0,0.0,0.10161952548637945
2024-03-13,Listrik,1792,289645344,3,0.0,0.0,0.0,1.0,0.0,0.0,0.15862719228497493
2024-03-14,Listrik,1687,315588768,3,0.0,0.0,0.0,1.0,0.0,0.0,0.18762669069675267
2024-03-15,Listrik,1699,251444170,3,0.0,0.0,0.0,1.0,0.0,0.0,0.11592600971396785
2024-03-16,Listrik,1700,246202180,3,0.0,0.0,0.0,1.0,0.0,0.0,0.11006652560425459
2024-03-17,Listrik,1665,234660770,3,0.0,0.0,0.0,1.0,0.0,0.0,0.09716556461449946
2024-03-18,Listrik,1842,324296983,3,0.0,0.0,0.0,1.0,0.0,0.0,0.19736071297006244
2024-03-19,Listrik,2185,776019627,3,0.0,0.0,0.0,1.0,0.0,0.0,0.7022952234356838
2024-03-20,Listrik,2523,619272226,3,0.0,0.0,0.0,1.0,0.0,0.0,0.5270833467632063
2024-03-21,Listrik,1805,366093089,3,0.0,0.0,0.0,1.0,0.0,0.0,0.24408030208696144
2024-03-22,Listrik,1638,303670029,3,0.0,0.0,0.0,1.0,0.0,0.0,0.17430395223706077
2024-03-23,Listrik,1605,219503240,3,0.0,0.0,0.0,1.0,0.0,0.0,0.08022251318221846
2024-03-24,Listrik,1575,189315644,3,0.0,0.0,0.0,1.0,0.0,0.0,0.046478889277471375
2024-03-25,Listrik,1692,253520834,3,0.0,0.0,0.0,1.0,0.0,0.0,0.11824729985553886
2024-03-26,Listrik,1531,238333511,3,0.0,0.0,0.0,1.0,0.0,0.0,0.10127094587783506
2024-03-27,Listrik,1512,317464576,3,0.0,0.0,0.0,1.0,0.0,0.0,0.18972346447329044
2024-03-28,Listrik,1511,233036981,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0953504970842243
2024-03-29,Listrik,1548,192841253,3,0.0,0.0,0.0,1.0,0.0,0.0,0.05041980673678784
2024-03-30,Listrik,1513,204914089,3,0.0,0.0,0.0,1.0,0.0,0.0,0.06391479446113962
2024-03-31,Listrik,1576,202295943,3,0.0,0.0,0.0,1.0,0.0,0.0,0.06098823701179129
2024-04-01,Listrik,1931,321452130,4,0.0,0.0,0.0,1.0,0.0,0.0,0.19418074296859925
2024-04-02,Listrik,2201,371878744,4,0.0,0.0,0.0,1.0,0.0,0.0,0.2505474936567247
2024-04-03,Listrik,2364,457859362,4,0.0,0.0,0.0,1.0,0.0,0.0,0.34665642650747985
2024-04-04,Listrik,2413,442745492,4,0.0,0.0,0.0,1.0,0.0,0.0,0.3297621781206511
2024-04-05,Listrik,2144,670909438,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5848033010523022
2024-04-06,Listrik,2355,400209936,4,0.0,0.0,0.0,1.0,0.0,0.0,0.28221603353055824
2024-04-07,Listrik,1874,267194426,4,0.0,0.0,0.0,1.0,0.0,0.0,0.1335316088768653
2024-04-08,Listrik,1917,288175638,4,0.0,0.0,0.0,1.0,0.0,0.0,0.1569843583701925
2024-04-09,Listrik,1724,239569133,4,0.0,0.0,0.0,1.0,0.0,0.0,0.10265212124722953
2024-04-10,Listrik,1395,173986664,4,0.0,0.0,0.0,1.0,0.0,0.0,0.029344191437888856
2024-04-11,Listrik,1368,194947376,4,0.0,0.0,0.0,1.0,0.0,0.0,0.05277402607936607
2024-04-12,Listrik,1410,212857139,4,0.0,0.0,0.0,1.0,0.0,0.0,0.07279351709465443
2024-04-13,Listrik,1454,196441375,4,0.0,0.0,0.0,1.0,0.0,0.0,0.05444401465248955
2024-04-14,Listrik,1537,207803364,4,0.0,0.0,0.0,1.0,0.0,0.0,0.06714441926986528
2024-04-15,Listrik,1823,259530189,4,0.0,0.0,0.0,1.0,0.0,0.0,0.12496454275987981
2024-04-16,Listrik,1900,322733296,4,0.0,0.0,0.0,1.0,0.0,0.0,0.19561282731422083
2024-04-17,Listrik,1885,328727103,4,0.0,0.0,0.0,1.0,0.0,0.0,0.20231269070068061
2024-04-18,Listrik,1834,345911208,4,0.0,0.0,0.0,1.0,0.0,0.0,0.22152104290798072
2024-04-19,Listrik,2146,650694693,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5622073065713118
2024-04-20,Listrik,2464,609767640,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5164591428565977
2024-04-21,Listrik,1903,316890081,4,0.0,0.0,0.0,1.0,0.0,0.0,0.18908129531165338
2024-04-22,Listrik,1899,563640201,4,0.0,0.0,0.0,1.0,0.0,0.0,0.4648979998856515
2024-04-23,Listrik,1728,305274130,4,0.0,0.0,0.0,1.0,0.0,0.0,0.17609701256717877
2024-04-24,Listrik,1537,237291907,4,0.0,0.0,0.0,1.0,0.0,0.0,0.10010664337313477
2024-04-25,Listrik,1626,267296146,4,0.0,0.0,0.0,1.0,0.0,0.0,0.13364531125394732
2024-04-26,Listrik,1574,222908965,4,0.0,0.0,0.0,1.0,0.0,0.0,0.08402942458791615
2024-04-27,Listrik,1572,215011549,4,0.0,0.0,0.0,1.0,0.0,0.0,0.07520171153241709
2024-04-28,Listrik,1569,204399649,4,0.0,0.0,0.0,1.0,0.0,0.0,0.06333975463744654
2024-04-29,Listrik,1419,186416869,4,0.0,0.0,0.0,1.0,0.0,0.0,0.04323864539105912
2024-04-30,Listrik,1522,238824689,4,0.0,0.0,0.0,1.0,0.0,0.0,0.10181998349256552
2024-05-01,Listrik,1759,262725234,5,0.0,0.0,0.0,1.0,0.0,0.0,0.12853595655641872
2024-05-02,Listrik,1930,315929822,5,0.0,0.0,0.0,1.0,0.0,0.0,0.18800792005689151
2024-05-03,Listrik,2179,372487029,5,0.0,0.0,0.0,1.0,0.0,0.0,0.2512274332009964
2024-05-04,Listrik,1946,306674404,5,0.0,0.0,0.0,1.0,0.0,0.0,0.17766223555544178
2024-05-05,Listrik,1796,248575081,5,0.0,0.0,0.0,1.0,0.0,0.0,0.11271894876862967
2024-05-06,Listrik,2003,359785896,5,0.0,0.0,0.0,1.0,0.0,0.0,0.23703013656577673
2024-05-07,Listrik,2078,412354579,5,0.0,0.0,0.0,1.0,0.0,0.0,0.2957912869508511
2024-05-08,Listrik,1918,323672911,5,0.0,0.0,0.0,1.0,0.0,0.0,0.19666312675427092
2024-05-09,Listrik,1861,264632470,5,0.0,0.0,0.0,1.0,0.0,0.0,0.13066786047753895
2024-05-10,Listrik,1834,270358731,5,0.0,0.0,0.0,1.0,0.0,0.0,0.13706866157360573
2024-05-11,Listrik,1617,226290277,5,0.0,0.0,0.0,1.0,0.0,0.0,0.08780904719955465
2024-05-12,Listrik,1652,225322164,5,0.0,0.0,0.0,1.0,0.0,0.0,0.08672689276204013
2024-05-13,Listrik,1898,289532537,5,0.0,0.0,0.0,1.0,0.0,0.0,0.15850109688533384
2024-05-14,Listrik,1737,305996462,5,0.0,0.0,0.0,1.0,0.0,0.0,0.17690443358017907
2024-05-15,Listrik,1774,606285216,5,0.0,0.0,0.0,1.0,0.0,0.0,0.5125664974888491
2024-05-16,Listrik,1863,582963230,5,0.0,0.0,0.0,1.0,0.0,0.0,0.4864972363162875
2024-05-17,Listrik,1704,350509375,5,0.0,0.0,0.0,1.0,0.0,0.0,0.2266608631804933
2024-05-18,Listrik,1872,319123122,5,0.0,0.0,0.0,1.0,0.0,0.0,0.19157738329652904
2024-05-19,Listrik,2034,356202283,5,0.0,0.0,0.0,1.0,0.0,0.0,0.23302438237149894
2024-05-20,Listrik,2964,786373501,5,0.0,0.0,0.0,1.0,0.0,0.0,0.7138687594739009
2024-05-21,Listrik,1564,279517636,5,0.0,0.0,0.0,1.0,0.0,0.0,0.1473064640703434
2024-05-22,Listrik,1773,300984736,5,0.0,0.0,0.0,1.0,0.0,0.0,0.17130233802882608
2024-05-23,Listrik,1715,237932963,5,0.0,0.0,0.0,1.0,0.0,0.0,0.1008232142642346
2024-05-24,Listrik,1680,228549661,5,0.0,0.0,0.0,1.0,0.0,0.0,0.09033458132795638
2024-05-25,Listrik,1539,215804372,5,0.0,0.0,0.0,1.0,0.0,0.0,0.07608792721964946
2024-05-26,Listrik,1559,198682135,5,0.0,0.0,0.0,1.0,0.0,0.0,0.056948730917434964
2024-05-27,Listrik,1571,204543146,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0635001552470035
2024-05-28,Listrik,1589,227481916,5,0.0,0.0,0.0,1.0,0.0,0.0,0.08914105847485557
2024-05-29,Listrik,1543,190105895,5,0.0,0.0,0.0,1.0,0.0,0.0,0.04736222998914483
2024-05-30,Listrik,1581,206967604,5,0.0,0.0,0.0,1.0,0.0,0.0,0.06621020870488253
2024-05-31,Listrik,1624,222872000,5,0.0,0.0,0.0,1.0,0.0,0.0,0.08398810519773886
2024-06-01,Listrik,2038,343556960,6,0.0,0.0,0.0,1.0,0.0,0.0,0.21888947002319378
2024-06-02,Listrik,1941,303473944,6,0.0,0.0,0.0,1.0,0.0,0.0,0.17408476888462152
2024-06-03,Listrik,2193,399177103,6,0.0,0.0,0.0,1.0,0.0,0.0,0.28106153522905686
2024-06-04,Listrik,2224,375182156,6,0.0,0.0,0.0,1.0,0.0,0.0,0.25424003983133325
2024-06-05,Listrik,2243,639861821,6,0.0,0.0,0.0,1.0,0.0,0.0,0.5500983476937561
2024-06-06,Listrik,2154,489404662,6,0.0,0.0,0.0,1.0,0.0,0.0,0.3819176887544775
2024-06-07,Listrik,2144,340305361,6,0.0,0.0,0.0,1.0,0.0,0.0,0.21525484029828781
2024-06-08,Listrik,1979,302670485,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1731866643015708
2024-06-09,Listrik,1952,266887282,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1331882840350793
2024-06-10,Listrik,2016,321150724,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1938438320497359
2024-06-11,Listrik,1961,322123303,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1949309785715608
2024-06-12,Listrik,1932,369295393,6,0.0,0.0,0.0,1.0,0.0,0.0,0.2476598299766505
2024-06-13,Listrik,2027,308224577,6,0.0,0.0,0.0,1.0,0.0,0.0,0.17939501529382482
2024-06-14,Listrik,1902,318418945,6,0.0,0.0,0.0,1.0,0.0,0.0,0.19079025589988666
2024-06-15,Listrik,1860,274650525,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1418660188263214
2024-06-16,Listrik,1741,247010497,6,0.0,0.0,0.0,1.0,0.0,0.0,0.11097006044829491
2024-06-17,Listrik,1726,224182232,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0854526794498908
2024-06-18,Listrik,2052,322438430,6,0.0,0.0,0.0,1.0,0.0,0.0,0.19528322679199647
2024-06-19,Listrik,2311,482483078,6,0.0,0.0,0.0,1.0,0.0,0.0,0.37418075841656273
2024-06-20,Listrik,2921,1026265559,6,0.0,0.0,0.0,1.0,0.0,0.0,0.982019538452385
2024-06-21,Listrik,1941,379148062,6,0.0,0.0,0.0,1.0,0.0,0.0,0.2586731202430884
2024-06-22,Listrik,1670,271342381,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1381681832332273
2024-06-23,Listrik,1699,214862494,6,0.0,0.0,0.0,1.0,0.0,0.0,0.07503509820351464
2024-06-24,Listrik,1815,276315211,6,0.0,0.0,0.0,1.0,0.0,0.0,0.1437268009271385
2024-06-25,Listrik,1914,350868498,6,0.0,0.0,0.0,1.0,0.0,0.0,0.22706229002639203
2024-06-26,Listrik,1851,259042932,6,0.0,0.0,0.0,1.0,0.0,0.0,0.12441988802973983
2024-06-27,Listrik,1709,247891352,6,0.0,0.0,0.0,1.0,0.0,0.0,0.11195467809835943
2024-06-28,Listrik,1656,217805219,6,0.0,0.0,0.0,1.0,0.0,0.0,0.07832446929669798
2024-06-29,Listrik,1693,247966339,6,0.0,0.0,0.0,1.0,0.0,0.0,0.11203849839083138
2024-06-30,Listrik,1771,242501103,6,0.0,0.0,0.0,1.0,0.0,0.0,0.10592947042667403
2024-07-01,Listrik,2351,422235127,7,0.0,0.0,0.0,1.0,0.0,0.0,0.3068357402980074
2024-07-02,Listrik,2459,424307343,7,0.0,0.0,0.0,1.0,0.0,0.0,0.30915205847562577
2024-07-03,Listrik,2341,377469159,7,0.0,0.0,0.0,1.0,0.0,0.0,0.256796446413064
2024-07-04,Listrik,2163,367406028,7,0.0,0.0,0.0,1.0,0.0,0.0,0.2455479022173552
2024-07-05,Listrik,2027,299782754,7,0.0,0.0,0.0,1.0,0.0,0.0,0.16995876537241858
2024-07-06,Listrik,1800,270982780,7,0.0,0.0,0.0,1.0,0.0,0.0,0.13776622208005126
2024-07-07,Listrik,1884,259460999,7,0.0,0.0,0.0,1.0,0.0,0.0,0.124887202340392
2024-07-08,Listrik,2041,306824370,7,0.0,0.0,0.0,1.0,0.0,0.0,0.1778298671980045
2024-07-09,Listrik,1867,299483255,7,0.0,0.0,0.0,1.0,0.0,0.0,0.16962398609367615
2024-07-10,Listrik,1823,548975024,7,0.0,0.0,0.0,1.0,0.0,0.0,0.4485052994803411
2024-07-11,Listrik,1793,304951696,7,0.0,0.0,0.0,1.0,0.0,0.0,0.17573659659930566
2024-07-12,Listrik,1886,336185013,7,0.0,0.0,0.0,1.0,0.0,0.0,0.21064912498168306
2024-07-13,Listrik,1747,229562689,7,0.0,0.0,0.0,1.0,0.0,0.0,0.09146694164697541
2024-07-14,Listrik,1824,235835466,7,0.0,0.0,0.0,1.0,0.0,0.0,0.09847863704419577
2024-07-15,Listrik,1971,342564439,7,0.0,0.0,0.0,1.0,0.0,0.0,0.2177800323806083
2024-07-16,Listrik,2047,315666394,7,0.0,0.0,0.0,1.0,0.0,0.0,0.1877134608572262
2024-07-17,Listrik,1874,282893609,7,0.0,0.0,0.0,1.0,0.0,0.0,0.15108011876032204
2024-07-18,Listrik,2111,384252007,7,0.0,0.0,0.0,1.0,0.0,0.0,0.2643782979760392
2024-07-19,Listrik,2365,610871187,7,0.0,0.0,0.0,1.0,0.0,0.0,0.5176926851012074
2024-07-20,Listrik,2792,576886749,7,0.0,0.0,0.0,1.0,0.0,0.0,0.47970496012681085
2024-07-21,Listrik,2206,405189894,7,0.0,0.0,0.0,1.0,0.0,0.0,0.28778261888612733
2024-07-22,Listrik,2015,334214061,7,0.0,0.0,0.0,1.0,0.0,0.0,0.20844599946541773
2024-07-23,Listrik,1902,310149072,7,0.0,0.0,0.0,1.0,0.0,0.0,0.1815462112846075
2024-07-24,Listrik,1842,265285782,7,0.0,0.0,0.0,1.0,0.0,0.0,0.13139813109665213
2024-07-25,Listrik,1971,338257033,7,0.0,0.0,0.0,1.0,0.0,0.0,0.21296522407096177
2024-07-26,Listrik,1800,255874890,7,0.0,0.0,0.0,1.0,0.0,0.0,0.12087865812317675
2024-07-27,Listrik,1811,238573479,7,0.0,0.0,0.0,1.0,0.0,0.0,0.10153918154460276
2024-07-28,Listrik,1824,223973105,7,0.0,0.0,0.0,1.0,0.0,0.0,0.08521891778048432
2024-07-29,Listrik,1618,202543177,7,0.0,0.0,0.0,1.0,0.0,0.0,0.06126459459629274
2024-07-30,Listrik,1611,215655621,7,0.0,0.0,0.0,1.0,0.0,0.0,0.07592165370123297
2024-07-31,Listrik,1770,254080695,7,0.0,0.0,0.0,1.0,0.0,0.0,0.11887311116634794
2024-08-01,Listrik,2534,454811462,8,0.0,0.0,0.0,1.0,0.0,0.0,0.3432494910463295
2024-08-02,Listrik,2725,470940404,8,0.0,0.0,0.0,1.0,0.0,0.0,0.3612783845305765
2024-08-03,Listrik,2473,393055450,8,0.0,0.0,0.0,1.0,0.0,0.0,0.27421876588407923
2024-08-04,Listrik,2270,327830211,8,0.0,0.0,0.0,1.0,0.0,0.0,0.20131014692968355
2024-08-05,Listrik,2177,400673360,8,0.0,0.0,0.0,1.0,0.0,0.0,0.2827340477892768
